Date,Close,High,Low,Open,Volume,daily_return,log_return,ma_7,price_ma_ratio,high_low_ratio,ma_14,ma_30,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2021-07-28,663.1528930664062,673.1658801980516,656.9298171089981,671.4580955262957,20670342.0,,,,,1.024715064937233,,,0,,,2,7,3,0,0,,,1
2021-07-29,663.5973510742188,669.0717431809376,661.281275286732,668.2763382138219,13702230.0,0.06702195111558673,0.0006699950143617876,,,1.011780868724625,,,0,,,3,7,3,0,0,,,1
2021-07-30,667.4341430664062,669.9140292656406,658.7780162695392,663.9483202569891,11655488.0,0.5781807275114348,0.0057651567765853945,,,1.0169040446418678,,,0,,,4,7,3,0,1,,,0
2021-08-02,665.6560668945312,671.434604155067,662.6615039265599,671.434604155067,13258786.0,-0.2664047367588851,-0.0026676022567763222,,,1.0132391879964697,,,0,,,0,8,3,1,0,,,1
2021-08-03,671.2943725585938,673.7274805415707,659.7372952682458,659.7372952682458,12033120.0,0.8470298618874939,0.008434626931215144,,,1.0212056910738032,,,0,,,1,8,3,0,0,,,1
2021-08-04,685.6119995117188,689.9166447776518,673.7741393555907,674.2420380634766,22053948.0,2.132838816829996,0.02110412132674431,,,1.0239583333333333,,,0,,,2,8,3,0,0,,,1
2021-08-05,694.7593994140625,705.1467852148428,681.915602462393,686.4541971765548,18822408.0,1.3341948374384405,0.013253728399129285,673.0723179408482,1.0322210272137804,1.0340675336780125,,,0,,,3,8,3,0,0,16028046.0,1.174342025222538,1
2021-08-06,698.4089965820312,701.8480405574549,689.6826745211256,694.151129892624,13339270.0,0.525303748469863,0.005239288411868659,678.108904157366,1.0299363307283076,1.01763907734057,,,0,0.8002442011015064,,4,8,3,0,1,14980750.0,0.8904273818066518,1
2021-08-09,703.6729125976562,705.2871403721247,690.6185265864331,698.1049062784269,10998048.0,0.7537010607518324,0.0075087492582949335,683.833984375,1.0290113224495392,1.0212398208576812,,,0,0.7432792203106476,,0,8,3,1,0,14594438.285714285,0.7535780264160903,1
2021-08-10,705.4276123046875,711.0891761612265,696.7012885698742,696.7012885698742,14838346.0,0.24936297470279367,0.0024905258113436957,689.2616228376116,1.0234540687185256,1.0206514439220953,,,0,0.7726550501169526,,1,8,3,0,0,15049132.285714285,0.9859934591767541,0
2021-08-11,699.4852294921875,710.6680212967121,697.6604700186167,708.8198440384862,12585786.0,-0.8423802398499491,-0.00845948314157442,694.0943603515625,1.0077667669535515,1.0186445295915194,,,0,0.9211253111948735,,2,8,3,0,0,14952989.42857143,0.8416902894314702,1
2021-08-12,702.5031127929688,705.4040618582296,696.8415500011622,700.4443471096191,8597674.0,0.43144346349845986,0.004305154145675943,698.552751813616,1.005655064659178,1.0122876023352125,,,0,0.9245307526743543,,3,8,3,0,0,14462211.42857143,0.594492345964083,1
