Date,Close,High,Low,Open,Volume,daily_return,log_return,ma_7,price_ma_ratio,high_low_ratio,ma_14,ma_30,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2021-10-20,3141.0185546875,3159.426699635025,3114.428846714296,3143.760120959149,2933693.0,-0.696151315657445,-0.006985857537563265,3167.4082380022323,0.9916683669007008,1.0144481878172307,3243.65047781808,3294.406632486979,0,2.381972588627931,2.038211016264634,2,10,4,0,0,5320782.0,0.5513650061212807,0
2021-10-21,3074.565673828125,3139.7995159026163,3056.07040968974,3136.883919403963,4871211.0,-2.115647510588692,-0.021383480794885456,3149.2497907366073,0.9762851085588184,1.0273976365032038,3228.9898507254466,3286.3965983072917,0,0.9638938115217254,2.094270193229063,3,10,4,0,0,4324469.0,1.1264298576310756,0
2021-10-22,3045.278076171875,3099.893505226064,3033.223430340186,3098.500835584236,2691670.0,-0.9525767462232881,-0.00957142778285886,3130.9715401785716,0.9726303919064658,1.0219799419386657,3215.0512172154017,3278.61923828125,0,0.9676822443737955,2.088362773706452,4,10,4,0,1,3887153.714285714,0.6924526781917111,0
2021-10-25,3040.142578125,3058.94255450439,3002.7604291932066,3048.8897923083487,2595594.0,-0.16863806583241603,-0.001687804198832444,3111.6681082589284,0.9770137663640648,1.018710159080616,3198.0713936941966,3270.1712158203127,0,0.9454947258622892,2.0408771566237887,0,10,4,1,0,3751430.714285714,0.6918944258028794,0
2021-10-26,3031.134033203125,3071.518894854652,3024.51917246243,3041.491294437399,3878763.0,-0.29631981692881393,-0.0029675971331336987,3095.6471121651784,0.9791600668213983,1.0155395683453237,3176.725115094866,3259.860693359375,0,0.934508465294272,1.9514089546153282,1,10,4,0,0,3385211.285714286,1.145796428237292,1
2021-10-27,3037.357177734375,3056.070030896145,3031.482212206842,3031.482212206842,2510813.0,0.20530746786784349,0.002050970001074863,3076.0763113839284,0.9874128175863968,1.0081108240022967,3157.213221958705,3248.5834228515623,0,0.7541248823535429,1.9648557489449865,2,10,4,0,0,3231026.4285714286,0.7770945411641634,0
2021-10-28,2978.085693359375,3061.9454848556675,2972.297848431525,3061.9454848556675,2424942.0,-1.9514163434414367,-0.019707078564207847,3049.654541015625,0.9765321459549922,1.0301610541727673,3128.3796037946427,3233.3425455729166,0,0.8882163961392868,1.8246846593287807,3,10,4,0,0,3129526.5714285714,0.7748590544457523,0
2021-10-29,2957.28369140625,3012.3342965071097,2947.0133383911043,2959.2855740900413,3960501.0,-0.6985024641671611,-0.00700953412587846,3023.4067034040177,0.9781296337263126,1.0221651382655996,3095.407470703125,3218.892293294271,0,0.8881473604416616,1.73524767886557,4,10,4,0,1,3276213.4285714286,1.2088653826582203,1
2021-11-01,3025.738037109375,3034.963994875041,2970.513397796722,2992.2725316859896,2020718.0,2.314771014429584,0.022883865739233292,3016.431326729911,1.0030853380605729,1.0216967872038965,3082.840558733259,3208.908642578125,0,1.315157872793118,1.1227038740872137,0,11,4,1,0,2869000.1428571427,0.7043283023289199,1
2021-11-02,3032.52685546875,3058.115723793771,3019.950118885597,3041.056478243757,3087414.0,0.2243690060445669,0.002241176746598126,3014.6097237723216,1.0059434332594164,1.012637826257295,3072.7906319754466,3199.27724609375,0,1.2808350520637044,1.1246240852732479,1,11,4,0,0,2925535.0,1.0553331271032478,1
2021-11-03,3039.532958984375,3063.5984724746827,3016.7294325728367,3049.933780931592,1537639.0,0.23103187043473916,0.0023076540214781545,3014.522635323661,1.008296611665027,1.0155363750543163,3063.095371791295,3188.7370361328126,0,1.2837216668504046,1.1298492269598956,2,11,4,0,0,2774398.5714285714,0.5542242617318863,1
2021-11-04,3053.8076171875,3057.811383209604,3050.630868326952,3057.550231079196,328991.0,0.4696332757613719,0.004685339392492472,3017.76171875,1.0119445807180663,1.0023537803138372,3056.704415457589,3178.695833333333,0,1.2864801278263203,1.128243743823386,3,11,4,0,0,2267288.285714286,0.1451032945712745,0
2021-11-08,3048.672607421875,3088.056644388784,3029.916189307277,3088.056644388784,2526082.0,-0.16815105629850446,-0.0016829258886843573,3019.3782087053573,1.0097021296080289,1.019188799771653,3047.7272600446427,3168.277880859375,0,1.2897826036516231,1.075628111468334,0,11,4,1,0,2269469.5714285714,1.1130715440303955,1
2021-11-09,3051.239990234375,3076.7417393701817,3042.797488214472,3053.241873185459,1782692.0,0.08421313611208792,0.0008417769674562437,3029.8288225446427,1.0070667912095939,1.0111556064073224,3039.741681780134,3157.886124674479,0,0.9436671963900287,1.079745777709974,1,11,4,0,0,2177719.5714285714,0.81860494041047,0
2021-11-10,3032.61376953125,3063.4246152630417,3029.045186907905,3044.5377312978912,1516489.0,-0.610447580745499,-0.006123184295764386,3040.590262276786,0.9973766630629268,1.0113499225774942,3031.9984828404017,3147.868172200521,0,0.9277980967523486,1.0772697119109325,2,11,4,0,0,1828575.0,0.82932830209316,1
2021-11-11,3036.008544921875,3055.0261139031104,2990.5755135530526,3028.871591142207,1284514.0,0.11194222702317624,0.0011187961843150023,3042.0574776785716,0.9980115652642721,1.021551236562318,3029.244402204241,3139.637068684896,0,0.3483412122238311,0.9348398364636724,3,11,4,0,0,1723403.0,0.7453358268495529,1
2021-11-12,3068.95166015625,3076.001491709849,3033.832334714238,3051.500793099573,1747259.0,1.0850797929892853,0.010792350443166664,3047.2610212053573,1.0071180771190755,1.013899633316283,3030.935372488839,3132.1348551432293,0,0.5267867048669027,0.9480813839746479,4,11,4,0,1,1531952.2857142857,1.140544007991297,1
2021-11-15,3092.66943359375,3106.856432182133,3070.649146366676,3070.649146366676,1809157.0,0.7728298149959345,0.007698587829111636,3054.8519461495534,1.012379482904847,1.0117914109002974,3034.6872907366073,3125.896687825521,0,0.5745592802886091,0.9639125432820377,0,11,4,1,0,1570740.5714285714,1.1517860001251456,1
2021-11-16,3095.36767578125,3112.0353020442994,3082.834497996638,3106.334365711463,2013204.0,0.08724638198285284,0.0008720834444964722,3060.7890973772323,1.0112972757363936,1.0094720634749084,3039.275408063616,3121.0616455078125,0,0.5682628860076185,0.9563845585845177,1,11,4,0,0,1811342.4285714286,1.1114430757235536,0
2021-11-17,3065.339111328125,3100.9807362432443,3051.84845073497,3090.318762548654,1632914.0,-0.9701130075135955,-0.009748492599766172,3063.1700265066966,1.0007081176698187,1.0160991891640103,3041.2741176060267,3113.9776123046877,0,0.7153954872473308,1.002050190114693,2,11,4,0,0,1683747.0,0.9698095972851029,0
2021-11-18,3025.12890625,3064.426030619223,3004.1532281043856,3059.464777964114,2136598.0,-1.311770202830942,-0.013204498968094886,3059.439871651786,0.9887852133589207,1.020063158546966,3044.634347098214,3103.8158447265623,0,0.8878489520548867,0.9134496101902114,3,11,4,0,0,1734305.0,1.2319620827939721,0
2021-11-22,3010.071533203125,3060.1611031208754,2994.3180473828165,3027.4788407337737,3167936.0,-0.49774318759659986,-0.0049898605490738684,3056.219552176339,0.9849002932592483,1.0219893326948382,3048.4049072265625,3093.800773111979,0,0.8784301838835491,0.9011750278747827,0,11,4,1,0,1970226.0,1.6079048799477826,1
2021-11-23,3015.16357421875,3029.69863504423,2966.0314860207664,2998.409038950305,2153461.0,0.1691667775817418,0.001690238517545297,3053.24169921875,0.9875286240818264,1.0214654326238726,3047.649588448661,3081.581013997396,0,0.8810286885362375,0.6479482238927917,1,11,4,0,0,2094361.2857142857,1.028218490615175,0
2021-11-24,2996.928955078125,3040.229629838049,2980.130861868933,3022.082427881749,2161746.0,-0.6047638442086778,-0.006065999472125587,3042.9527413504466,0.984875287201504,1.0201664862231674,3045.1068812779017,3067.51552734375,0,0.7207004433575184,0.6613476134235868,2,11,4,0,0,2153573.714285714,1.003794755508054,1
2021-11-25,2999.19189453125,3014.075227111931,2988.8781925600256,2997.451163819664,1849619.0,0.0755086118838566,0.0007548011847393017,3029.598807198661,0.9899633863747369,1.0084302647778107,3042.2253766741073,3060.7660970052084,0,0.5753547084066941,0.6569718146718873,3,11,4,0,0,2159354.0,0.8565612678606658,1
2021-11-26,3000.018798828125,3037.574977522078,2969.5993607935234,2981.0012315223835,1941251.0,0.02757090329508216,0.00027567103220000266,3015.9775390625,0.994708601099418,1.0228905008621736,3038.383318219866,3054.992529296875,0,0.5666852042083558,0.6381848734523935,4,11,4,0,1,2149075.0,0.9032960692390912,1
2021-11-29,3048.019287109375,3071.823863111824,2964.8558400184647,3000.2796653058103,2981745.0,1.6000062499608392,0.015873410671650847,3013.5032784598216,1.0114537816820277,1.036078659086741,3038.336652483259,3050.7509521484376,0,0.9025295606704109,0.7866661461365769,0,11,4,1,0,2341765.1428571427,1.2732895137221276,1
2021-11-30,3071.64990234375,3101.764629552227,3038.44554802296,3038.44554802296,5588446.0,0.775277746250258,0.007722879114046673,3020.1491350446427,1.0170523921158436,1.0208393010598682,3039.794503348214,3048.363248697917,0,0.7603319930285296,0.8134905793521621,1,11,4,0,0,2834886.285714286,1.9713122279936246,1
2021-12-01,3113.9931640625,3124.611578739854,3076.7414849151487,3076.7414849151487,2102118.0,1.3785184856659916,0.013691033471981414,3034.9950823102677,1.0260290641697178,1.0155586987270155,3045.6073172433034,3046.3512613932294,0,0.7947784940865948,0.8614115437490053,2,12,4,0,0,2682626.5714285714,0.7836044056182464,1
2021-12-02,3170.6533203125,3175.0922678546226,3110.7723642014284,3123.9147513020857,3152938.0,1.819533738991308,0.018031783208193826,3057.2079031808034,1.037107524487839,1.0206765060643406,3055.2248011997767,3046.6051025390625,1,0.9192180548582475,0.9638841489872938,3,12,4,0,0,2825409.0,1.1159226858837075,0
2021-12-03,3168.520751953125,3190.715063166989,3160.165374049859,3173.742942826976,2486263.0,-0.06725958797554332,-0.0006728221738395003,3081.721017020089,1.0281659937592171,1.0096671172236722,3062.3368791852677,3047.5218424479167,1,0.8050274912900726,0.9419943588494012,4,12,4,0,1,2871768.5714285714,0.8657602234163319,0
2021-12-06,3077.9599609375,3183.796473257268,3065.426784803744,3168.5215187563167,1849642.0,-2.8581410098009297,-0.028997812026933426,3092.9735979352677,0.9951458890538897,1.0386144236229418,3061.286202566964,3047.6349853515626,1,1.6085048209850483,1.2357954344015676,0,12,4,1,0,2871771.8571428573,0.6440769295093726,1
2021-12-07,3119.824462890625,3131.574394610258,3067.4285135724954,3100.6764260141867,1484458.0,1.3601379642499856,0.013509711154982574,3110.088692801339,1.0031303834234118,1.0209119400024924,3063.03311593192,3050.119864908854,1,1.6381193707909365,1.290457670825945,1,12,4,0,0,2806515.714285714,0.5289327233921471,1
2021-12-08,3156.727783203125,3173.7434671096034,3134.1854072037404,3134.1854072037404,1428660.0,1.1828652782056803,0.011759241097047556,3125.618477957589,1.009953007849462,1.0126214804698348,3069.560878208705,3054.006038411458,1,1.6016968811492795,1.2860210094563265,2,12,4,0,0,2584646.4285714286,0.5527487180479231,0
2021-12-09,3134.8388671875,3163.5609280238123,3103.723301281495,3142.019382396578,1567957.0,-0.6934052448898331,-0.006958204704003946,3134.6454729352677,1.000061695733665,1.0192793045429054,3077.397303989955,3057.4628662109376,1,1.6568567637274123,1.239214197553646,3,12,4,0,0,2010290.857142857,0.7799652445459918,1
