Date,Close,High,Low,Open,Volume,daily_return,log_return,ma_7,price_ma_ratio,high_low_ratio,ma_14,ma_30,ma_crossover,volatility_7,volatility_14,day_of_week,month,quarter,is_monday,is_friday,volume_ma_7,volume_ratio,target
2021-07-28,922.7523193359376,932.1050710097164,913.195727404786,932.1050710097164,12897848.0,,,,,1.0207067806358106,,,0,,,2,7,3,0,0,,,1
2021-07-29,929.9536743164062,939.5329082786224,925.4924300252736,930.2933681370648,13765738.0,0.7804212278383682,0.007773916932529672,,,1.0151708191205469,,,0,,,3,7,3,0,0,,,0
2021-07-30,921.8239135742188,936.6116474595756,919.9216040760916,932.1051183084292,11350608.0,-0.8742113684494623,-0.008780550134835623,,,1.018142897513801,,,0,,,4,7,3,0,1,,,1
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.429323008648,10925104.0,1.8277363490018628,0.018112340242044035,,,1.0187394090453856,,,0,,,0,8,3,1,0,,,1
2021-08-03,945.579345703125,947.0513322851772,934.913163448722,946.5984271599676,11817299.0,0.735818077509709,0.007331241431926968,,,1.0129832045488372,,,0,,,1,8,3,0,0,,,1
2021-08-04,952.8261108398438,957.468493410625,945.239695070289,948.5912889902256,13169800.0,0.7663836112378419,0.007634618106786108,,,1.0129372458690773,,,0,,,2,8,3,0,0,,,1
2021-08-05,966.6400756835938,975.9474827845528,953.0525024475676,957.604315821072,21252078.0,1.4497886536268378,0.014393797025050205,939.7496948242188,1.0286144076528856,1.0240227902221417,,,0,,,3,8,3,0,0,13596925.0,1.5630061944152813,0
2021-08-06,946.168212890625,972.3921457790564,941.5031281309346,964.6925186544,16620987.0,-2.117837166899106,-0.02140585087494637,943.0948224748884,1.003258834999933,1.032808194391709,,,0,1.383693992896528,,4,8,3,0,1,14128802.0,1.1763903974307235,0
2021-08-09,940.7783813476562,946.507831687124,935.9548011334764,942.5221349162108,7494143.0,-0.5696483426030907,-0.005712770269014197,944.6412091936384,0.9959107989272673,1.0112751497624324,,,0,1.4102786973779948,,0,8,3,1,0,13232859.857142856,0.5663282979570586,1
2021-08-10,945.7152099609376,957.0155553586312,939.238504866793,942.9750770172924,11919198.0,0.5247599978019712,0.005233879304726277,948.0542515345982,0.9975327977593325,1.0189270886997541,,,0,1.3340415357424635,,1,8,3,0,0,13314087.0,0.8952320951485445,1
2021-08-11,958.9630737304688,960.1859355324892,943.6091647712292,949.7461759426324,9184963.0,1.4008301473842577,0.0139110919933122,950.9529157366071,1.0084232961078383,1.0175674117846014,,,0,1.2644415306449688,,2,8,3,0,0,13065495.42857143,0.702993855090597,0
2021-08-12,955.8832397460938,962.994047792915,953.3921717385532,962.4052292074406,8137612.0,-0.3211629382551817,-0.003216797733048171,952.4249005998884,1.0036310885446476,1.0100712763739734,,,0,1.2686204602885405,,3,8,3,0,0,12539825.857142856,0.648941388238235,1
2021-08-13,971.8032836914062,973.7282353115996,955.181228214771,958.9630848706248,12780901.0,1.6654799753096583,0.016517629509084517,955.1359252929688,1.0174502476109095,1.019417265068633,,,0,1.3805980160102194,,4,8,3,0,1,12484268.857142856,1.0237604737811639,1
2021-08-16,984.4169921875,997.778081901856,963.8771679992134,973.4790435776864,21935444.0,1.2979693223694744,0.012896178889602022,957.6754847935268,1.027923349630004,1.0351714046438232,948.7125898088727,,0,1.360392153751908,,0,8,3,1,0,12581892.57142857,1.7434137094614701,0
2021-08-17,980.2276000976562,989.716205298415,972.7997402220516,982.31104758478,12658169.0,-0.4255708833849403,-0.004264790136767485,962.5411115373884,1.0183747876825944,1.017389462987009,952.8179670061384,,0,0.9558233865870345,1.1449328383757438,1,8,3,0,0,12015775.714285715,1.0534624897292761,1
2021-08-18,984.0321655273438,990.4409443539316,974.9511803260804,984.6436264377176,10075860.0,0.38813082077147065,0.0038737953645117313,968.7202235630581,1.0158063614156487,1.0158877329864564,956.6807163783482,,0,0.8365629842894553,1.1407170067182841,2,8,3,0,0,12384592.42857143,0.8135802658111582,0
2021-08-20,972.9808959960938,983.7376470917056,967.88554870858,970.6030393085124,9426282.0,-1.123059785888969,-0.011294137194079061,972.6153215680804,1.000375867436906,1.0163780711513635,960.3347865513393,,0,1.0747069087567946,1.163978917058714,4,8,3,0,1,12028461.57142857,0.7836648056797574,1
2021-08-23,979.3670043945312,984.643489620706,965.7567897152866,984.643489620706,9854395.0,0.656344685154342,0.006542001221280275,975.5301688058036,1.003933077326993,1.0195563728948644,963.2415422712054,,0,0.994351954111679,1.0928256259065918,0,8,3,1,0,12124094.714285715,0.8127942936958957,1
